Player,Name,Position,Age,Height,Weight,Salary,Season,Postseason,Team,Games_played,Games_started,Minutes,FG_made,FG_attempted,FG_percent,3P_made,3P_attempted,3P_percent,FT_made,FT_attempted,FT_percent,Rebound_off,Rebound_def,Assists,Blocks,Steals,Fouls,Turnovers,Points
3438,George Hill,PG,30,75,188,8000000,'12-'13,FALSE,IND,76,76,34.5,5.1,11.5,0.443,1.7,4.6,0.368,2.3,2.8,0.817,0.6,3.1,4.7,0.3,1.1,1.8,1.5,14.2
3438,George Hill,PG,30,75,188,8000000,'13-'14,FALSE,IND,76,76,32,3.6,8.1,0.442,1.3,3.4,0.365,1.9,2.3,0.807,0.7,3,3.5,0.3,1,2.1,1.2,10.3
3438,George Hill,PG,30,75,188,8000000,'14-'15,FALSE,IND,43,36,29.5,5.9,12.4,0.477,1.6,4.5,0.358,2.6,3.3,0.79,0.6,3.6,5.1,0.3,1,2.6,1.6,16.1
3438,George Hill,PG,30,75,188,8000000,'15-'16,FALSE,IND,74,73,34.1,4.4,10,0.441,1.7,4.2,0.408,1.5,2,0.76,0.8,3.2,3.5,0.2,1.1,2,1.4,12.1
3438,George Hill,PG,30,75,188,8000000,Career,FALSE,,550,325,28.8,4,8.9,0.45,1.2,3.1,0.376,2.1,2.6,0.802,0.6,2.6,3.3,0.3,0.9,2.1,1.3,11.3
3438,George Hill,PG,30,75,188,8000000,'08-'09,TRUE,SA,4,0,19,1.8,5.3,0.333,0.8,2,0.375,1.5,1.8,0.857,0.8,1.3,0.5,0.3,0.5,1.5,0.5,5.8
3438,George Hill,PG,30,75,188,8000000,'09-'10,TRUE,SA,10,8,34.4,4.6,10.2,0.451,1.1,2.9,0.379,3.1,3.7,0.838,0.5,2.6,0.7,0.2,1,2.1,0.8,13.4
3438,George Hill,PG,30,75,188,8000000,'10-'11,TRUE,SA,6,1,31.5,3.3,8.3,0.4,0.7,2.5,0.267,4.3,5,0.867,0.8,4.2,2.3,0.3,1.5,2.5,1.3,11.7
3438,George Hill,PG,30,75,188,8000000,'11-'12,TRUE,IND,11,11,31.5,4.3,9.5,0.448,1.4,3.6,0.375,3.5,4.2,0.848,0.8,1.5,2.9,0.3,1.2,1.9,2,13.5
3438,George Hill,PG,30,75,188,8000000,'12-'13,TRUE,IND,18,18,38.1,4.6,11.5,0.401,1.9,5.3,0.358,3.5,4.2,0.829,0.3,3.4,4.3,0.2,1.2,2.3,2.2,14.6
3438,George Hill,PG,30,75,188,8000000,'13-'14,TRUE,IND,19,19,36.2,4.2,9.4,0.444,1.5,4.1,0.364,2.3,3.2,0.721,0.7,3.1,3,0.2,1.2,2.3,1.5,12.1
3438,George Hill,PG,30,75,188,8000000,'15-'16,TRUE,IND,7,7,33.6,4.6,8.1,0.561,1.9,3.9,0.481,2.6,3.1,0.818,0.9,1.9,2.1,0.1,0.9,2.3,1.1,13.6
3438,George Hill,PG,30,75,188,8000000,Career,TRUE,,75,64,34.2,4.2,9.6,0.436,1.4,3.9,0.371,3,3.7,0.814,0.6,2.7,2.7,0.2,1.1,2.2,1.5,12.8
3439,Serge Ibaka,PF,26,82,245,12250000,'09-'10,FALSE,OKC,73,0,18.1,2.8,5.1,0.543,0,0,0.5,0.8,1.3,0.63,1.9,3.6,0.1,1.3,0.3,2.7,0.9,6.3
3439,Serge Ibaka,PF,26,82,245,12250000,'10-'11,FALSE,OKC,82,44,27,4.1,7.5,0.543,0,0,0,1.7,2.2,0.75,2.6,5,0.3,2.4,0.4,3.3,0.9,9.9
3439,Serge Ibaka,PF,26,82,245,12250000,'11-'12,FALSE,OKC,66,66,27.2,4,7.4,0.535,0,0,0.333,1.2,1.8,0.661,2.9,4.6,0.4,3.7,0.5,2.7,1.2,9.1
3439,Serge Ibaka,PF,26,82,245,12250000,'12-'13,FALSE,OKC,80,80,31.1,5.6,9.7,0.573,0.3,0.7,0.351,1.8,2.4,0.749,2.8,4.9,0.5,3,0.4,2.7,1.6,13.2
3439,Serge Ibaka,PF,26,82,245,12250000,'13-'14,FALSE,OKC,81,81,32.9,6.5,12.1,0.536,0.3,0.7,0.383,1.9,2.5,0.784,2.8,6,1,2.7,0.5,2.9,1.5,15.1
3439,Serge Ibaka,PF,26,82,245,12250000,'14-'15,FALSE,OKC,64,64,33.1,5.8,12.3,0.476,1.2,3.2,0.376,1.4,1.7,0.836,2.1,5.7,0.9,2.4,0.5,3,1.5,14.3
3439,Serge Ibaka,PF,26,82,245,12250000,'15-'16,FALSE,OKC,78,78,32.1,5.3,11.1,0.479,0.8,2.4,0.326,1.2,1.6,0.752,1.8,5,0.8,1.9,0.5,2.7,1.4,12.6
3439,Serge Ibaka,PF,26,82,245,12250000,Career,FALSE,,524,413,28.8,4.9,9.3,0.523,0.3,1,0.355,1.4,1.9,0.745,2.4,5,0.6,2.5,0.4,2.8,1.3,11.6
3439,Serge Ibaka,PF,26,82,245,12250000,'09-'10,TRUE,OKC,6,0,25.5,3.3,5.8,0.571,0,0,0,1.2,1.7,0.7,2.2,4.3,0.3,2,0.3,3.2,1,7.8
3439,Serge Ibaka,PF,26,82,245,12250000,'10-'11,TRUE,OKC,17,17,28.8,3.9,8.5,0.462,0,0.1,0,1.9,2.4,0.825,2.8,4.5,0.2,3.1,0.2,3.8,1.2,9.8
3439,Serge Ibaka,PF,26,82,245,12250000,'11-'12,TRUE,OKC,20,20,28.5,4.2,8,0.528,0.1,0.2,0.25,1.3,1.8,0.722,2.4,3.4,0.6,3,0.6,2.9,0.6,9.8
3439,Serge Ibaka,PF,26,82,245,12250000,'12-'13,TRUE,OKC,11,11,33.3,5.4,12.3,0.437,0.4,0.8,0.444,1.7,2.2,0.792,3.6,4.8,0.7,3,0,3.5,0.6,12.8
3439,Serge Ibaka,PF,26,82,245,12250000,'13-'14,TRUE,OKC,17,17,34.2,5.1,8.6,0.592,0.3,0.8,0.385,1.5,2,0.765,1.8,5,0.7,2.5,0.6,3.2,1.2,12.1
3439,Serge Ibaka,PF,26,82,245,12250000,'15-'16,TRUE,OKC,11,11,32,4.6,8.3,0.56,1.8,3.4,0.541,0.6,0.7,0.875,0.7,4.6,0.5,1.4,0.8,2.8,0.4,11.7
3439,Serge Ibaka,PF,26,82,245,12250000,Career,TRUE,,82,76,30.6,4.5,8.7,0.517,0.4,0.8,0.469,1.4,1.9,0.776,2.3,4.4,0.5,2.6,0.5,3.2,0.8,10.8
3442,DeAndre Jordan,C,27,83,265,19689000,'08-'09,FALSE,LAC,53,13,14.5,1.8,2.8,0.633,0,0,0,0.8,2.1,0.385,1.4,3.1,0.2,1.1,0.2,1.8,0.8,4.3
3442,DeAndre Jordan,C,27,83,265,19689000,'09-'10,FALSE,LAC,70,12,16.2,2.1,3.4,0.605,0,0,0,0.7,1.8,0.375,1.7,3.3,0.3,0.9,0.2,2.2,1.1,4.8
3442,DeAndre Jordan,C,27,83,265,19689000,'10-'11,FALSE,LAC,80,66,25.6,2.9,4.3,0.686,0,0,0,1.2,2.7,0.452,2.6,4.6,0.5,1.8,0.5,3.2,1.3,7.1
3442,DeAndre Jordan,C,27,83,265,19689000,'11-'12,FALSE,LAC,66,66,27.2,3.1,4.9,0.632,0,0,0,1.1,2.1,0.525,3.1,5.2,0.3,2,0.5,2.9,1.1,7.4
3442,DeAndre Jordan,C,27,83,265,19689000,'12-'13,FALSE,LAC,82,82,24.5,3.8,6,0.643,0,0,0,1.2,3,0.386,2.6,4.7,0.3,1.4,0.6,2.3,1.2,8.8
3442,DeAndre Jordan,C,27,83,265,19689000,'13-'14,FALSE,LAC,82,82,35,4.2,6.3,0.676,0,0,0,2,4.6,0.428,4,9.6,0.9,2.5,1,3.2,1.5,10.4
3442,DeAndre Jordan,C,27,83,265,19689000,'14-'15,FALSE,LAC,82,82,34.4,4.6,6.5,0.71,0,0,0.25,2.3,5.7,0.397,4.8,10.1,0.7,2.2,1,3,1.3,11.5
3442,DeAndre Jordan,C,27,83,265,19689000,'15-'16,FALSE,LAC,77,77,33.7,4.6,6.6,0.703,0,0,0,3.5,8,0.43,3.5,10.3,1.2,2.3,0.7,2.7,1.4,12.7
3442,DeAndre Jordan,C,27,83,265,19689000,Career,FALSE,,592,480,27.1,3.5,5.2,0.67,0,0,0.111,1.6,3.9,0.421,3.1,6.6,0.6,1.8,0.6,2.7,1.2,8.7
3442,DeAndre Jordan,C,27,83,265,19689000,'11-'12,TRUE,LAC,11,11,22.6,1.9,3.6,0.525,0,0,0,0.7,2.2,0.333,1.6,3.6,0.4,1.6,0.6,1.8,0.6,4.5
3442,DeAndre Jordan,C,27,83,265,19689000,'12-'13,TRUE,LAC,6,6,24,1.7,3.7,0.455,0,0,0,0.3,1.5,0.222,2.5,3.8,0.2,1.7,0.2,3,1.5,3.7
3442,DeAndre Jordan,C,27,83,265,19689000,'13-'14,TRUE,LAC,13,13,34,3.5,4.8,0.73,0,0,0,2.5,5.8,0.434,3.3,9.2,0.8,2.5,0.9,3.5,1.8,9.6
3442,DeAndre Jordan,C,27,83,265,19689000,'14-'15,TRUE,LAC,14,14,34.4,4.1,5.8,0.716,0,0,0,4.8,11.2,0.427,3.5,9.9,1.1,2.4,1.1,3,1.2,13.1
3442,DeAndre Jordan,C,27,83,265,19689000,'15-'16,TRUE,LAC,6,6,33,4,6.3,0.632,0,0,0,3.7,9.8,0.373,5,11.3,1.8,2.7,1.2,2.8,1.2,11.7
3442,DeAndre Jordan,C,27,83,265,19689000,Career,TRUE,,50,50,30.3,3.2,4.9,0.652,0,0,0,2.6,6.5,0.406,3.1,7.8,0.8,2.2,0.9,2.8,1.3,9
3443,Sasha Kaun,C,31,83,260,1276000,'15-'16,FALSE,CLE,25,0,3.8,0.4,0.7,0.529,0,0,0,0.2,0.4,0.455,0.5,0.6,0.1,0.2,0.2,0.4,0.3,0.9
3443,Sasha Kaun,C,31,83,260,1276000,Career,FALSE,,25,0,3.8,0.4,0.7,0.529,0,0,0,0.2,0.4,0.455,0.5,0.6,0.1,0.2,0.2,0.4,0.3,0.9
3443,Sasha Kaun,C,31,83,260,1276000,No stats available.,TRUE,,,,,,,,,,,,,,,,,,,,,
3444,Kosta Koufos,C,27,84,265,7700000,'08-'09,FALSE,UTAH,48,7,11.8,2,3.9,0.508,0,0,0,0.8,1.1,0.706,1,1.8,0.4,0.6,0.3,1.5,0.5,4.7
3444,Kosta Koufos,C,27,84,265,7700000,'09-'10,FALSE,UTAH,36,0,4.8,0.6,1.3,0.468,0,0,0,0.3,0.4,0.6,0.4,0.8,0.2,0.1,0.1,0.7,0.4,1.5
3444,Kosta Koufos,C,27,84,265,7700000,'10-'11,FALSE,DEN,11,1,8.9,1.9,3.8,0.5,0,0,0,1.1,1.7,0.632,1.4,1.6,0,0.5,0.2,0.8,0.5,4.9
3444,Kosta Koufos,C,27,84,265,7700000,'10-'11,FALSE,MIN,39,1,8.6,1.2,2.8,0.435,0,0.1,0,0.3,0.6,0.5,1.1,1.4,0.2,0.5,0.2,1.3,0.6,2.7
3444,Kosta Koufos,C,27,84,265,7700000,'11-'12,FALSE,DEN,48,24,16.5,2.4,4,0.599,0,0,0,0.7,1.1,0.6,2,3.4,0.3,0.9,0.5,2,0.7,5.5
3444,Kosta Koufos,C,27,84,265,7700000,'12-'13,FALSE,DEN,81,81,22.4,3.6,6.3,0.581,0,0,0,0.7,1.3,0.558,2.6,4.3,0.4,1.3,0.5,3,0.7,8
3444,Kosta Koufos,C,27,84,265,7700000,'13-'14,FALSE,MEM,80,22,16.9,2.8,5.7,0.495,0,0,0,0.8,1.2,0.645,2,3.2,0.5,0.9,0.4,2.3,0.8,6.4
3444,Kosta Koufos,C,27,84,265,7700000,'14-'15,FALSE,MEM,81,3,16.6,2.2,4.4,0.508,0,0,0,0.7,1,0.647,1.5,3.8,0.5,0.8,0.4,1.8,0.9,5.2
3444,Kosta Koufos,C,27,84,265,7700000,'15-'16,FALSE,SAC,78,14,19,3,5.7,0.532,0,0,0,0.7,1.3,0.548,2.2,3.3,0.4,0.9,0.5,2.4,0.6,6.8
3444,Kosta Koufos,C,27,84,265,7700000,Career,FALSE,,502,153,15.9,2.5,4.7,0.529,0,0,0,0.7,1.1,0.604,1.8,3,0.4,0.8,0.4,2,0.7,5.6
3444,Kosta Koufos,C,27,84,265,7700000,'09-'10,TRUE,UTAH,9,0,3.4,0.4,1.1,0.4,0,0,0,0,0,0,0.4,0.6,0,0.1,0,0.2,0.2,0.9
3444,Kosta Koufos,C,27,84,265,7700000,'10-'11,TRUE,DEN,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3444,Kosta Koufos,C,27,84,265,7700000,'11-'12,TRUE,DEN,3,2,8.7,0.3,1,0.333,0,0,0,0,0,0,1.3,2.3,0,0.3,0,1.7,1,0.7
3444,Kosta Koufos,C,27,84,265,7700000,'12-'13,TRUE,DEN,6,2,16.7,1.2,3.2,0.368,0.2,0.2,1,0.8,1,0.833,1.5,2,0.5,0.7,0.5,2.2,0.3,3.3
3444,Kosta Koufos,C,27,84,265,7700000,'13-'14,TRUE,MEM,7,0,6.4,1,2.3,0.438,0,0,0,0.6,0.6,1,1,1.1,0.3,0.4,0.3,1,0.4,2.6
3444,Kosta Koufos,C,27,84,265,7700000,'14-'15,TRUE,MEM,11,0,11.5,1.5,2.8,0.548,0,0,0,0.3,0.5,0.6,1.7,1.8,0.4,0.5,0.4,1.3,0.1,3.4
3444,Kosta Koufos,C,27,84,265,7700000,Career,TRUE,,37,4,8.9,1,2.2,0.463,0,0,1,0.3,0.4,0.8,1.2,1.4,0.2,0.4,0.2,1.1,0.3,2.4
3445,Courtney Lee,SG,30,77,200,5675000,'08-'09,FALSE,ORL,77,42,25.2,3.2,7,0.45,1.1,2.6,0.404,1,1.2,0.83,0.2,2.1,1.2,0.2,1,2,0.9,8.4
3445,Courtney Lee,SG,30,77,200,5675000,'09-'10,FALSE,NJ,71,66,33.5,4.8,10.9,0.436,1.1,3.2,0.338,1.9,2.2,0.869,0.9,2.7,1.7,0.3,1.3,1.8,1.1,12.5
3445,Courtney Lee,SG,30,77,200,5675000,'10-'11,FALSE,HOU,81,1,21.3,3.1,7.1,0.439,0.9,2.1,0.408,1.2,1.5,0.792,0.6,2,1.2,0.2,0.7,1.3,0.8,8.3
3445,Courtney Lee,SG,30,77,200,5675000,'11-'12,FALSE,HOU,58,26,30.3,4.3,10,0.433,1.5,3.7,0.401,1.2,1.5,0.826,0.5,2.3,1.5,0.4,1.2,1.8,1.1,11.4
3445,Courtney Lee,SG,30,77,200,5675000,'12-'13,FALSE,BOS,78,39,24.9,3.2,6.8,0.464,0.7,2,0.372,0.8,0.9,0.861,0.4,2,1.8,0.3,1.1,1.8,1.1,7.8
3445,Courtney Lee,SG,30,77,200,5675000,'13-'14,FALSE,BOS,30,0,16.8,3,6.1,0.492,0.8,1.7,0.442,0.6,0.7,0.818,0.3,1.4,1.1,0.3,0.7,1.2,0.8,7.4
3445,Courtney Lee,SG,30,77,200,5675000,'13-'14,FALSE,MEM,49,47,30,4.2,8.8,0.476,1,2.9,0.345,1.7,1.8,0.9,0.4,2.4,1.7,0.4,0.9,1.8,1,11
3445,Courtney Lee,SG,30,77,200,5675000,'14-'15,FALSE,MEM,77,74,30.6,3.7,8.4,0.448,1.2,2.9,0.402,1.4,1.7,0.86,0.3,2,2,0.2,1,1.7,1,10.1
3445,Courtney Lee,SG,30,77,200,5675000,'15-'16,FALSE,MEM,51,37,29.2,3.8,8.2,0.458,1,2.7,0.37,1.5,1.8,0.826,0.4,1.9,1.5,0.3,1,1.5,1,10
3445,Courtney Lee,SG,30,77,200,5675000,'15-'16,FALSE,CHA,28,28,30.2,3.5,7.9,0.445,1.1,2.8,0.392,0.8,0.9,0.885,0.4,2.8,2.1,0.4,1.2,2,0.8,8.9
3445,Courtney Lee,SG,30,77,200,5675000,Career,FALSE,,600,360,27.3,3.7,8.2,0.45,1,2.7,0.384,1.2,1.5,0.846,0.4,2.2,1.6,0.3,1,1.7,1,9.6
3445,Courtney Lee,SG,30,77,200,5675000,'08-'09,TRUE,ORL,21,16,26.2,3.2,7.3,0.435,0.6,2.1,0.273,1.1,1.2,0.885,0.3,1.6,1.3,0.1,0.9,2,1,8
3445,Courtney Lee,SG,30,77,200,5675000,'12-'13,TRUE,BOS,4,0,9.8,0.3,1.3,0.2,0,0.5,0,1,1,1,0,0.5,0.3,0,0.5,0.8,0,1.5
3445,Courtney Lee,SG,30,77,200,5675000,'13-'14,TRUE,MEM,7,7,32,3.6,8.6,0.417,0.9,2.7,0.316,2,2.6,0.778,0.4,1.6,1.6,0.3,0.7,2.9,0.9,10
3445,Courtney Lee,SG,30,77,200,5675000,'14-'15,TRUE,MEM,11,11,33.4,5,9.1,0.55,1.3,2.7,0.467,2,2.1,0.957,0.3,2.3,2.2,0,1.1,2.2,1.2,13.3
3445,Courtney Lee,SG,30,77,200,5675000,'15-'16,TRUE,CHA,7,7,36.7,3,7.3,0.412,0.6,1.3,0.444,2,2.1,0.933,0.7,2.1,1.3,0.4,0.9,2.7,0.7,8.6
3445,Courtney Lee,SG,30,77,200,5675000,Career,TRUE,,50,41,28.7,3.4,7.4,0.457,0.7,2.1,0.346,1.5,1.7,0.895,0.3,1.7,1.4,0.2,0.9,2.2,0.9,9
3447,Robin Lopez,C,28,84,255,12650000,'08-'09,FALSE,PHX,60,7,10.2,1.2,2.3,0.518,0,0,0,0.8,1.1,0.691,0.9,1.1,0.1,0.7,0.2,1.6,0.5,3.2
3447,Robin Lopez,C,28,84,255,12650000,'09-'10,FALSE,PHX,51,31,19.3,3.4,5.7,0.588,0,0,0,1.7,2.5,0.704,2,2.8,0.1,1,0.2,2.3,0.8,8.4
3447,Robin Lopez,C,28,84,255,12650000,'10-'11,FALSE,PHX,67,56,14.8,2.7,5.3,0.501,0,0,0,1.1,1.5,0.74,1.2,2,0.1,0.7,0.3,2.1,0.7,6.4
3447,Robin Lopez,C,28,84,255,12650000,'11-'12,FALSE,PHX,64,0,14,1.9,4.2,0.461,0,0,0,1.6,2.2,0.714,1.4,1.9,0.3,0.9,0.3,2,0.7,5.4
3447,Robin Lopez,C,28,84,255,12650000,'12-'13,FALSE,NO,82,82,26,4.7,8.8,0.534,0,0,0,2,2.5,0.778,2.8,2.9,0.8,1.6,0.4,2,1.3,11.3
3447,Robin Lopez,C,28,84,255,12650000,'13-'14,FALSE,POR,82,82,31.8,4.3,7.9,0.551,0,0,0,2.4,3,0.818,4,4.6,0.9,1.7,0.3,2.4,1,11.1
3447,Robin Lopez,C,28,84,255,12650000,'14-'15,FALSE,POR,59,59,27.8,4,7.4,0.535,0,0,0,1.7,2.2,0.772,3.2,3.5,0.9,1.4,0.3,2.1,1.2,9.6
3447,Robin Lopez,C,28,84,255,12650000,'15-'16,FALSE,NY,82,82,27.1,4.4,8.1,0.539,0,0,0,1.6,2,0.795,3.3,4.1,1.4,1.6,0.2,2.2,1.6,10.3
3447,Robin Lopez,C,28,84,255,12650000,Career,FALSE,,547,399,22.1,3.4,6.4,0.533,0,0,0,1.6,2.1,0.764,2.5,2.9,0.6,1.2,0.3,2.1,1,8.5
3447,Robin Lopez,C,28,84,255,12650000,'09-'10,TRUE,PHX,6,6,17.3,3.2,5.8,0.543,0,0,0,1.5,1.5,1,2,2,0,0.2,0.3,1.8,0.5,7.8
3447,Robin Lopez,C,28,84,255,12650000,'13-'14,TRUE,POR,11,11,33.4,3.9,8,0.489,0,0,0,2.2,3.3,0.667,4.3,4.9,0.8,1.8,0.5,3.6,1,10
3447,Robin Lopez,C,28,84,255,12650000,'14-'15,TRUE,POR,5,5,23.4,1.8,3,0.6,0,0,0,1.6,1.6,1,1.8,2.6,0.6,1,0.2,3,1,5.2
3447,Robin Lopez,C,28,84,255,12650000,Career,TRUE,,22,22,26.7,3.2,6.3,0.514,0,0,0,1.9,2.4,0.774,3.1,3.6,0.5,1.2,0.4,3,0.9,8.3
3448,Brook Lopez,C,28,84,275,19689000,'08-'09,FALSE,NJ,82,74,30.5,5.5,10.3,0.531,0,0,0,2.1,2.6,0.793,2.7,5.4,1,1.8,0.5,3.1,1.8,13
3448,Brook Lopez,C,28,84,275,19689000,'09-'10,FALSE,NJ,82,82,36.9,6.9,13.8,0.499,0,0,0,5.1,6.2,0.817,3.3,5.4,2.3,1.7,0.7,3.1,2.5,18.8
3448,Brook Lopez,C,28,84,275,19689000,'10-'11,FALSE,NJ,82,82,35.2,7.9,16,0.492,0,0,0,4.7,6,0.787,2.4,3.6,1.6,1.5,0.6,2.9,2.1,20.4
3448,Brook Lopez,C,28,84,275,19689000,'11-'12,FALSE,NJ,5,5,27.2,7.6,15.4,0.494,0,0,0,4,6.4,0.625,1.6,2,1.2,0.8,0.2,1.6,1.2,19.2
3448,Brook Lopez,C,28,84,275,19689000,'12-'13,FALSE,BKN,74,74,30.4,7.7,14.8,0.521,0,0,0,4,5.3,0.758,2.8,4.1,0.9,2.1,0.4,2.1,1.8,19.4
3448,Brook Lopez,C,28,84,275,19689000,'13-'14,FALSE,BKN,17,17,31.4,7.6,13.5,0.563,0,0.1,0,5.5,6.8,0.817,2.3,3.7,0.9,1.8,0.5,3.1,1.6,20.7
3448,Brook Lopez,C,28,84,275,19689000,'14-'15,FALSE,BKN,72,44,29.2,7,13.7,0.513,0,0.1,0.1,3.1,3.8,0.814,3,4.5,0.7,1.8,0.6,2.9,1.4,17.2
3448,Brook Lopez,C,28,84,275,19689000,'15-'16,FALSE,BKN,73,73,33.7,8.1,15.8,0.511,0,0.2,0.143,4.3,5.5,0.787,2.8,5.1,2,1.7,0.8,2.9,2.4,20.6
3448,Brook Lopez,C,28,84,275,19689000,Career,FALSE,,487,451,32.6,7.2,14,0.511,0,0.1,0.097,4,5,0.791,2.8,4.6,1.4,1.7,0.6,2.8,2,18.3
3448,Brook Lopez,C,28,84,275,19689000,'12-'13,TRUE,BKN,7,7,37.6,8.3,17.6,0.472,0.1,0.1,1,5.6,6.3,0.886,4.1,3.3,1.4,3,0.9,2.9,2.3,22.3
3448,Brook Lopez,C,28,84,275,19689000,'14-'15,TRUE,BKN,6,6,39,7.2,14.5,0.494,0,0,0,5.5,6.7,0.825,3.3,5.7,0.8,2.2,0.7,3,1,19.8
3448,Brook Lopez,C,28,84,275,19689000,Career,TRUE,,13,13,38.2,7.8,16.2,0.481,0.1,0.1,1,5.5,6.5,0.857,3.8,4.4,1.2,2.6,0.8,2.9,1.7,21.2
3449,Kevin Love,PF,27,82,251,19689000,'08-'09,FALSE,MIN,81,37,25.3,3.9,8.5,0.459,0,0.2,0.105,3.3,4.1,0.789,3.4,5.7,1,0.6,0.4,2.5,1.5,11.1
3449,Kevin Love,PF,27,82,251,19689000,'09-'10,FALSE,MIN,60,22,28.6,4.9,10.8,0.45,0.6,1.8,0.33,3.8,4.6,0.815,3.8,7.2,2.3,0.4,0.7,2.3,2,14
3449,Kevin Love,PF,27,82,251,19689000,'10-'11,FALSE,MIN,73,73,35.8,6.6,14.1,0.47,1.2,2.9,0.417,5.8,6.8,0.85,4.5,10.7,2.5,0.4,0.6,2,2.1,20.2
3449,Kevin Love,PF,27,82,251,19689000,'11-'12,FALSE,MIN,55,55,39,8.6,19.3,0.448,1.9,5.1,0.372,6.9,8.4,0.824,4.1,9.2,2,0.5,0.9,2.8,2.3,26
3449,Kevin Love,PF,27,82,251,19689000,'12-'13,FALSE,MIN,18,18,34.3,5.8,16.6,0.352,1.1,5.1,0.217,5.6,7.9,0.704,3.6,10.4,2.3,0.5,0.7,1.9,2.2,18.3
3449,Kevin Love,PF,27,82,251,19689000,'13-'14,FALSE,MIN,77,77,36.3,8.4,18.5,0.457,2.5,6.6,0.376,6.8,8.2,0.821,2.9,9.6,4.4,0.5,0.8,1.8,2.5,26.1
3449,Kevin Love,PF,27,82,251,19689000,'14-'15,FALSE,CLE,75,75,33.8,5.5,12.7,0.434,1.9,5.2,0.367,3.4,4.3,0.804,1.9,7.9,2.2,0.5,0.7,1.9,1.6,16.4
3449,Kevin Love,PF,27,82,251,19689000,'15-'16,FALSE,CLE,77,77,31.5,5.3,12.7,0.419,2.1,5.7,0.36,3.4,4.1,0.822,1.9,8,2.4,0.5,0.8,2.1,1.8,16
3449,Kevin Love,PF,27,82,251,19689000,Career,FALSE,,516,434,32.7,6.1,13.7,0.444,1.4,4,0.363,4.7,5.8,0.815,3.2,8.4,2.4,0.5,0.7,2.2,2,18.3
3449,Kevin Love,PF,27,82,251,19689000,'14-'15,TRUE,CLE,4,4,26.8,4.3,10.3,0.415,2.3,5.3,0.429,3.5,4.8,0.737,1.5,5.5,2.5,0.5,0.3,3,1.5,14.3
3449,Kevin Love,PF,27,82,251,19689000,'15-'16,TRUE,CLE,8,8,34.3,6,16.5,0.364,3.5,7.9,0.444,3.4,4.1,0.818,3.1,9.4,2.1,0.3,0.4,1.9,1.4,18.9
3449,Kevin Love,PF,27,82,251,19689000,Career,TRUE,,12,12,31.8,5.4,14.4,0.376,3.1,7,0.44,3.4,4.3,0.788,2.6,8.1,2.3,0.3,0.3,2.3,1.4,17.3
3450,O.J. Mayo,SG,28,77,210,8000000,'08-'09,FALSE,MEM,82,81,38,6.9,15.6,0.438,1.8,4.6,0.384,3,3.4,0.879,0.7,3.1,3.2,0.2,1.1,2.5,2.8,18.5
3450,O.J. Mayo,SG,28,77,210,8000000,'09-'10,FALSE,MEM,82,82,38,6.6,14.4,0.458,1.7,4.3,0.383,2.6,3.2,0.809,0.7,3.1,3,0.2,1.2,2.1,2.1,17.5
3450,O.J. Mayo,SG,28,77,210,8000000,'10-'11,FALSE,MEM,71,17,26.3,4.3,10.5,0.407,1.4,3.7,0.364,1.4,1.8,0.756,0.5,1.9,2,0.4,1,1.8,1.4,11.3
3450,O.J. Mayo,SG,28,77,210,8000000,'11-'12,FALSE,MEM,66,0,26.8,4.5,11.2,0.408,1.5,4.2,0.364,2,2.6,0.773,0.5,2.7,2.6,0.3,1.1,2.1,1.9,12.6
3450,O.J. Mayo,SG,28,77,210,8000000,'12-'13,FALSE,DAL,82,82,35.5,5.6,12.5,0.449,1.7,4.3,0.407,2.3,2.8,0.82,0.4,3.1,4.4,0.3,1.1,2.4,2.6,15.3
3450,O.J. Mayo,SG,28,77,210,8000000,'13-'14,FALSE,MIL,52,23,25.9,4.3,10.6,0.407,1.6,4.4,0.37,1.5,1.7,0.864,0.5,1.9,2.2,0.3,0.5,2.1,1.8,11.7
3450,O.J. Mayo,SG,28,77,210,8000000,'14-'15,FALSE,MIL,71,15,23.9,4.2,9.9,0.422,1.4,3.9,0.357,1.6,2,0.827,0.4,2.2,2.8,0.3,0.8,2.3,1.8,11.4
3450,O.J. Mayo,SG,28,77,210,8000000,'15-'16,FALSE,MIL,41,24,26.6,2.9,7.8,0.371,1.3,4,0.321,0.8,1,0.775,0.3,2.2,2.9,0.2,1.2,3.1,1.8,7.8
3450,O.J. Mayo,SG,28,77,210,8000000,Career,FALSE,,547,324,30.9,5.1,12,0.429,1.6,4.2,0.373,2,2.5,0.82,0.5,2.6,2.9,0.3,1,2.3,2.1,13.8
3450,O.J. Mayo,SG,28,77,210,8000000,'10-'11,TRUE,MEM,13,2,27.8,4,10.3,0.388,1.5,3.8,0.408,1.8,2.2,0.793,0.8,2.4,2.4,0.3,0.8,3.2,1.3,11.3
3450,O.J. Mayo,SG,28,77,210,8000000,'11-'12,TRUE,MEM,7,0,23.3,2.4,8.9,0.274,1,3.4,0.292,3,3.9,0.778,0.3,3.3,2.1,0.1,1.3,2.6,2.6,8.9
3450,O.J. Mayo,SG,28,77,210,8000000,'14-'15,TRUE,MIL,6,0,26,3,9,0.333,1,3.2,0.316,2,2,1,0.2,3.2,3,0.2,1.2,2.3,1.5,9
